OG_name,CAI_mean,CAI_std
OG_2623,0.8623399971854241,0.0015715796793981985
OG_953,0.8490712009877992,0.008167777804030085
OG_3553,0.8479835418989877,0.011600067203059292
OG_2736,0.8407548280902315,0.0041558453710534545
OG_5283,0.8236298625810022,0.008033671073656127
OG_1820,0.8203788808841471,0.007753710702423217
OG_5340,0.8164783427020674,0.00581123341385432
OG_3104,0.8153263392645445,0.01724701734471045
OG_3982,0.8122420834500682,0.008115920894333375
OG_5282,0.8077106333932527,0.012525163994941304
OG_1074,0.8073347479432609,0.00669282375764238
OG_3694,0.8029608422036887,0.010067699030653488
OG_2090,0.7991175485195221,0.009090626648668335
OG_1470,0.7948567254838392,0.007532680242745265
OG_2144,0.7937321155533195,0.014564585918490925
OG_3076,0.7925100670680295,0.01529772195812801
OG_2098,0.7922899903293742,0.0047123911970045505
OG_951,0.7883388957411114,0.00727523843096136
OG_1471,0.7836148540766276,0.004248839691674811
OG_683,0.7794256972996204,0.007171667037132175
OG_917,0.7753153190835387,0.008988773972467353
OG_738,0.7748822244175189,0.003962043634963041
OG_4066,0.7728870535932707,0.006369867094372393
OG_4057,0.7723213391873635,0.005556578786790756
OG_3833,0.768773467425593,0.003487208611226077
OG_2004,0.7674752001984275,0.00898482305524224
OG_901,0.7657179361629319,0.012724037669566157
OG_1334,0.7641740254263077,0.010908432852459985
OG_1126,0.7630085090826386,0.007497554564006408
OG_1673,0.7599589368329531,0.00802913941659319
OG_3944,0.7539469447062042,0.01580995135356372
OG_3695,0.7525592113461625,0.004967337819253012
OG_4060,0.7487442902726821,0.004612686129917092
OG_2683,0.7482642361781966,0.011380488641821186
OG_3409,0.7451138007870156,0.01502270875168949
OG_4063,0.7406446642534127,0.007848642621719748
OG_4054,0.7396462225378992,0.006373964540926049
OG_950,0.7378458490574854,0.0056420516522809406
OG_4044,0.7350727013804736,0.013794538132245723
OG_2622,0.733121332400762,0.0057366055430490386
OG_2682,0.7312025871914012,0.007019647440557828
OG_1123,0.7302375222932649,0.010425098864766169
OG_891,0.7293053243521663,0.013755034045807456
OG_955,0.7288051604130035,0.0073209937396566584
OG_1936,0.7258698489532415,0.006095081151881625
OG_1125,0.723436969696726,0.008213910486847453
OG_3926,0.7194843638865956,0.011096534223660094
OG_4062,0.7183641105642808,0.0051105428129252575
OG_1146,0.7177909223486455,0.008772551047374814
OG_3703,0.7161043987119754,0.011244187960882118
OG_2321,0.7153753883118267,0.005775883171301688
OG_1340,0.7152396393406057,0.015384447759056116
OG_1078,0.7133575750018488,0.012762645468775572
OG_3927,0.7122504978844442,0.01293523169123396
OG_967,0.710719672150286,0.006305962682459012
OG_3983,0.7101428019904047,0.00833178638331475
OG_4075,0.7098871353531147,0.013915659364982232
OG_6,0.7074959568534105,0.010132753853127665
OG_3382,0.7062020529506703,0.009795903720977796
OG_1756,0.7060747751234718,0.007406149232674947
OG_3171,0.7049368901041668,0.005011091524144853
OG_766,0.7041527998830954,0.006781335191858282
OG_3433,0.7038797893447842,0.006869747451052798
OG_4068,0.7018831677529782,0.0053964144802553455
OG_898,0.7004240105879,0.014148744352697083
OG_1710,0.6991130537314014,0.01546919343724447
OG_2116,0.6956860644932645,0.009624977812290205
OG_2379,0.6956133670508163,0.011136340246475002
OG_4061,0.6947374728000499,0.00746216972930901
OG_8,0.6929170093836531,0.008612886276010407
OG_1262,0.6881069877808681,0.02956612207431636
OG_764,0.6879240548117365,0.009364032844798502
OG_3430,0.6878278307038477,0.006123587486275725
OG_3170,0.6866919815832557,0.007303907193134477
OG_1235,0.6861297473105482,0.009723483186286434
OG_2708,0.6850440583997297,0.009575592432725082
OG_875,0.6848499418723818,0.010310644149864167
OG_5360,0.6828712375228629,0.0036321416155086646
OG_1193,0.6810841379123802,0.012883234674295025
OG_3945,0.6803161798075736,0.012619471844738628
OG_3256,0.6801862482360125,0.007194279286079775
OG_952,0.6784012574915009,0.010944153402985731
OG_4048,0.6767629452143653,0.008398772086673155
OG_954,0.6755436197977264,0.009790941904271145
OG_2601,0.6737235316322255,0.008776836962483981
OG_3212,0.6724476824531818,0.013720658681540028
OG_1070,0.6703409823874631,0.009825581881284299
OG_874,0.6701860507418932,0.010690813828232384
OG_2316,0.6699200351729241,0.005278263679622345
OG_1104,0.6693670696260452,0.01097713696782361
OG_3365,0.6689760113698116,0.01303207398983197
OG_3350,0.6688423018570878,0.007173752155885312
OG_1923,0.6687739714873441,0.01338584930876016
OG_3924,0.6686446889188675,0.0077664848598202685
OG_4094,0.6684867054124638,0.011736108172903879
OG_3340,0.6681438899448755,0.01147983685851414
OG_4890,0.6666285493330734,0.005927961979713348
OG_2818,0.6661096328925551,0.011277316516884996
OG_1232,0.6647013099746278,0.012254236476492545
OG_3708,0.6629771072279612,0.01218309769879993
OG_4051,0.6627780142238371,0.007753295142092742
OG_4047,0.6622608733956643,0.007034146958398404
OG_4067,0.6619186692189467,0.045887319657263524
OG_1480,0.660869038342591,0.00870734328514231
OG_7,0.660155426796414,0.009045676656264915
OG_3569,0.658968704346469,0.007807356657560835
OG_1707,0.65865039600059,0.013340615823031251
OG_1173,0.6575655531124832,0.010227294168429863
OG_684,0.6562093798288441,0.01755571208203692
OG_1458,0.6558115741905363,0.014447433985715765
OG_4056,0.6553938004366261,0.00825025806852513
OG_1648,0.654211256061495,0.011100520331211573
OG_1162,0.6538121292199865,0.01474365283741972
OG_1234,0.6501254715719138,0.013273798936201705
OG_154,0.6495315658231162,0.007908660000434487
OG_3197,0.6495082435038365,0.01930315085344697
OG_3258,0.6490016505027725,0.009352996183110456
OG_3858,0.6485527812060807,0.012585102971807642
OG_4046,0.648234520463108,0.011127858880581203
OG_5342,0.6474981739651056,0.012664554339570493
OG_696,0.6468386984038386,0.01018262628370566
OG_1709,0.6464623604772677,0.008829005903294324
OG_4049,0.6463176763267962,0.007483165832783034
OG_2930,0.6463173365217367,0.020365223351247068
OG_3930,0.6457813358276302,0.010395174167394314
OG_5034,0.643620950270529,0.004549365227461022
OG_4040,0.6429823205730141,0.004847801756998182
OG_1330,0.6422481833991639,0.010167177293620523
OG_3479,0.641935214234234,0.012158061833091531
OG_1046,0.6419137416421298,0.008318476104568527
OG_1021,0.6416230706784252,0.010350366816538357
OG_4064,0.6396453719669837,0.008588255428194802
OG_3140,0.639442023314382,0.014985185944384232
OG_3835,0.6390340041367879,0.011203052633052822
OG_4867,0.6386547315711226,0.00429014956557211
OG_2804,0.6371169008313134,0.010277822382788274
OG_795,0.6370780139027467,0.014036110718026039
OG_4052,0.6369578822430128,0.007957767406298005
OG_98,0.6362401500246708,0.007091290646189144
OG_4332,0.6361423162886323,0.011934296784920029
OG_4329,0.6357422887553705,0.018055680548295535
OG_4478,0.6340908178283476,0.010600691734003293
OG_760,0.633750777861797,0.011935551750779962
OG_2820,0.631351972219569,0.012531529898373337
OG_5361,0.6307746623950845,0.007061934448494739
OG_2522,0.6302949074765132,0.011461815091464616
OG_1855,0.6290242250016548,0.014126001336300171
OG_1943,0.6274801938544292,0.01012727418062893
OG_4073,0.6265581708763744,0.017322432509489328
OG_1922,0.6256651492345708,0.008233261228648177
OG_2364,0.623715199727674,0.01255939524579391
OG_3339,0.6233352542798747,0.01476157035263739
OG_3362,0.6223951983960448,0.011548131749470137
OG_912,0.6215701065815706,0.0092810514181369
OG_3929,0.6209778524194094,0.023486215704684142
OG_800,0.6207048080418968,0.01008324691983788
OG_1131,0.6206497577998953,0.009914420367283924
OG_3244,0.6196069075777938,0.010476518215342755
OG_740,0.6191238178170261,0.01590703193095391
OG_3645,0.618988637288377,0.015667906355464715
OG_4923,0.6172045234955735,0.0007209808401624773
OG_1881,0.6157168874405643,0.014750218999007463
OG_1743,0.6154685850334816,0.018675560550355536
OG_949,0.6144627025213892,0.012341284086289806
OG_1644,0.6141438949556358,0.009217357570448177
OG_769,0.613507979226614,0.009149394236658117
OG_4006,0.6134634182377238,0.011604900038858659
OG_4278,0.613327266848727,0.013525122022906597
OG_864,0.6130554345318655,0.013851796501559644
OG_10,0.6124329470757691,0.010702587587725326
OG_1885,0.6118080690959522,0.009929374188758885
OG_1496,0.6116963695134745,0.009194591193030233
OG_439,0.611455109222413,0.03865864577233375
OG_4037,0.6112600047993146,0.008940227260369433
OG_1652,0.6107703303322071,0.007124005922513931
OG_4058,0.610432794934465,0.00745029503638087
OG_1677,0.6101767933683788,0.008691639516444914
OG_3988,0.6098476492318143,0.013185894206627332
OG_4039,0.608883364215676,0.007224235623858239
OG_1921,0.6079704884963899,0.013431647207191741
OG_2271,0.6070813595917355,0.027419214214248516
OG_1086,0.6064511568264923,0.007007210455924538
OG_1473,0.6060022452842936,0.014124900808256551
OG_4090,0.6057904629132053,0.00947586523186333
OG_1914,0.6050090368335346,0.014370724385622004
OG_2328,0.6047650182019256,0.014216081790525319
OG_4127,0.6041515468019844,0.012516075748853562
OG_1240,0.6035039838791876,0.009845598017736677
OG_2001,0.6032343676900558,0.01018464450448873
OG_1087,0.6032050521141942,0.012806024411043778
OG_734,0.6027304923478681,0.010402516083346441
OG_1705,0.6024977196994912,0.009861182614525807
OG_2598,0.601595287812801,0.012452044718293651
OG_4002,0.6015551197272317,0.010685483369791523
OG_3361,0.601553363878125,0.013912669460773668
OG_4338,0.6004508081170533,0.017978352521590427
OG_992,0.6003968620764931,0.010652042338530407
OG_4045,0.5988804401367568,0.012964612407131754
OG_2603,0.5987623886505122,0.012659012743685362
OG_1001,0.5986131272089882,0.013188724029673958
OG_189,0.5985331993328455,0.00757763925117519
OG_1443,0.595569060985954,0.017686795632441406
OG_3931,0.5954423620084731,0.010650578463487298
OG_90,0.5944064570561387,0.01439072512852623
OG_4050,0.5940310630752539,0.01155132188501496
OG_2002,0.5937403762495408,0.01082949148105071
OG_1487,0.5932400905792847,0.01449421523701775
OG_842,0.5931773158835247,0.011171973403232314
OG_1411,0.5930543851293208,0.01282360486349686
OG_2052,0.5925877166483823,0.016795799189032543
OG_1332,0.5924478182420073,0.022637526448595045
OG_1009,0.5923791295327903,0.017075654065908198
OG_2772,0.5918938510776633,0.01082384279880555
OG_3235,0.5917728145753243,0.020799014865883116
OG_801,0.5916487034635839,0.009490792707530534
OG_821,0.5915458420577535,0.015346316930573797
OG_4318,0.5909138935923361,0.010946147037026515
OG_4540,0.5907112591404634,0.010800329738695911
OG_1349,0.5906853966978953,0.009303030826682046
OG_3288,0.589735452406875,0.015163794645052209
OG_1671,0.5877210063316831,0.012853474395018962
OG_1546,0.5873026969394124,0.009579451849491915
OG_2581,0.5872949463892148,0.01671334661483355
OG_1499,0.5868468275542758,0.013552345475272598
OG_4883,0.5867115097870551,0.006926966188919401
OG_3773,0.5866897273738767,0.01073093737837666
OG_2961,0.5864845680775397,0.03596812634387668
OG_3208,0.5864494355908729,0.020659656911405352
OG_4055,0.5862612646291981,0.006968328821040976
OG_1889,0.5859424629859132,0.014472043150971855
OG_4011,0.5855203927186424,0.014178074312254593
OG_3042,0.5848823927035635,0.01338132282562493
OG_4231,0.5848179570307301,0.013210753002757656
OG_1119,0.5846872444165453,0.020360536314768696
OG_3008,0.5842239537460052,0.008382837635216713
OG_3329,0.5840348524154713,0.014492612693212286
OG_1069,0.5839520993001557,0.0145669737024213
OG_761,0.5837690425326463,0.021922346474056394
OG_4279,0.583305289209562,0.016246184929112405
OG_4184,0.5825876687490399,0.0152417004096277
OG_89,0.5821036743190995,0.012992059154846023
OG_2773,0.5815992307371218,0.016950185064930054
OG_2081,0.580818240204118,0.015762037648099445
OG_1928,0.5805652656476951,0.014195117577974082
OG_1408,0.5804904868466522,0.009184728828353956
OG_71,0.5798139325545256,0.0207746606778132
OG_2681,0.5796779595974579,0.01265414220202212
OG_1547,0.5794421491679673,0.013476177231269716
OG_3094,0.5792455251421178,0.01196004907058849
OG_1249,0.5790425949880807,0.011428958354972379
OG_4266,0.5789618781479774,0.014532058330530376
OG_3937,0.578898457056308,0.011404384599553686
OG_2239,0.5779030449312348,0.004306098992228391
